Timestep "B2: Total water depth (m)" "B2: Current speed (m/s)" "B2: Time (s)"
"2100-01-01 00:06:41.500" 1.2664663791656494 0.19457969069480896 401.5
"2100-01-01 00:06:42.000" 1.262617588043213 0.19980721175670624 402.0
"2100-01-01 00:06:42.500" 1.2587777376174927 0.2044924944639206 402.5
"2100-01-01 00:06:43.000" 1.254965901374817 0.2086549550294876 403.0
"2100-01-01 00:06:43.500" 1.2511874437332153 0.21235381066799164 403.5
"2100-01-01 00:06:44.000" 1.2474888563156128 0.21569931507110596 404.0
"2100-01-01 00:06:44.500" 1.2438846826553345 0.21890899538993835 404.5
"2100-01-01 00:06:45.000" 1.2402629852294922 0.22210213541984558 405.0
"2100-01-01 00:06:45.500" 1.23653244972229 0.22451461851596832 405.5
"2100-01-01 00:06:46.000" 1.232450008392334 0.2262042909860611 406.0
"2100-01-01 00:06:46.500" 1.228110432624817 0.22683116793632507 406.5
"2100-01-01 00:06:47.000" 1.2235987186431885 0.2264278084039688 407.0
"2100-01-01 00:06:47.500" 1.219081163406372 0.22506870329380035 407.5
"2100-01-01 00:06:48.000" 1.2146556377410889 0.22272376716136932 408.0
"2100-01-01 00:06:48.500" 1.2103697061538696 0.21950791776180267 408.5
"2100-01-01 00:06:49.000" 1.2064344882965088 0.21587888896465302 409.0
"2100-01-01 00:06:49.500" 1.2026746273040771 0.2110222727060318 409.5
"2100-01-01 00:06:50.000" 1.1988357305526733 0.20424973964691162 410.0
"2100-01-01 00:06:50.500" 1.1948142051696777 0.19541986286640167 410.5
"2100-01-01 00:06:51.000" 1.1905709505081177 0.1846325695514679 411.0
"2100-01-01 00:06:51.500" 1.186029076576233 0.17247435450553894 411.5
"2100-01-01 00:06:52.000" 1.1814919710159302 0.15937577188014984 412.0
"2100-01-01 00:06:52.500" 1.1771873235702515 0.1461576521396637 412.5
"2100-01-01 00:06:53.000" 1.1732898950576782 0.1333448886871338 413.0
"2100-01-01 00:06:53.500" 1.1698065996170044 0.12112680822610855 413.5
"2100-01-01 00:06:54.000" 1.1667587757110596 0.10970094799995422 414.0
"2100-01-01 00:06:54.500" 1.1641536951065063 0.09941259026527405 414.5
"2100-01-01 00:06:55.000" 1.1619426012039185 0.09046347439289093 415.0
"2100-01-01 00:06:55.500" 1.1600228548049927 0.08288532495498657 415.5
"2100-01-01 00:06:56.000" 1.158300757408142 0.07658637315034866 416.0
"2100-01-01 00:06:56.500" 1.1567026376724243 0.07138340175151825 416.5
"2100-01-01 00:06:57.000" 1.1551693677902222 0.06702060997486115 417.0
"2100-01-01 00:06:57.500" 1.1536641120910645 0.0631621927022934 417.5
"2100-01-01 00:06:58.000" 1.152191400527954 0.05953028053045273 418.0
"2100-01-01 00:06:58.500" 1.1507554054260254 0.056025780737400055 418.5
"2100-01-01 00:06:59.000" 1.149314522743225 0.05261234566569328 419.0
"2100-01-01 00:06:59.500" 1.147843599319458 0.04942917451262474 419.5
"2100-01-01 00:07:00.000" 1.146398901939392 0.04646685719490051 420.0
"2100-01-01 00:07:00.500" 1.1450035572052002 0.043664734810590744 420.5
"2100-01-01 00:07:01.000" 1.143668293952942 0.04101022332906723 421.0
"2100-01-01 00:07:01.500" 1.1424249410629272 0.03859679400920868 421.5
"2100-01-01 00:07:02.000" 1.1413023471832275 0.03651592880487442 422.0
"2100-01-01 00:07:02.500" 1.1403148174285889 0.03481354936957359 422.5
"2100-01-01 00:07:03.000" 1.139431357383728 0.03345468267798424 423.0
"2100-01-01 00:07:03.500" 1.138636589050293 0.03242051973938942 423.5
"2100-01-01 00:07:04.000" 1.1379368305206299 0.031690649688243866 424.0
"2100-01-01 00:07:04.500" 1.1373376846313477 0.031238337978720665 424.5
"2100-01-01 00:07:05.000" 1.1368440389633179 0.031045591458678246 425.0
"2100-01-01 00:07:05.500" 1.136465311050415 0.03111887536942959 425.5
"2100-01-01 00:07:06.000" 1.1362266540527344 0.031500693410634995 426.0
"2100-01-01 00:07:06.500" 1.1361147165298462 0.032092802226543427 426.5
"2100-01-01 00:07:07.000" 1.136144995689392 0.032771605998277664 427.0
"2100-01-01 00:07:07.500" 1.136311650276184 0.033481646329164505 427.5
"2100-01-01 00:07:08.000" 1.1365429162979126 0.03418229520320892 428.0
"2100-01-01 00:07:08.500" 1.136816382408142 0.034706927835941315 428.5
"2100-01-01 00:07:09.000" 1.1371896266937256 0.03494137153029442 429.0
"2100-01-01 00:07:09.500" 1.1376943588256836 0.03494104743003845 429.5
"2100-01-01 00:07:10.000" 1.1382893323898315 0.03488924726843834 430.0
"2100-01-01 00:07:10.500" 1.1389113664627075 0.03481712192296982 430.5
"2100-01-01 00:07:11.000" 1.1395407915115356 0.034673433750867844 431.0
"2100-01-01 00:07:11.500" 1.140136957168579 0.03441464900970459 431.5
"2100-01-01 00:07:12.000" 1.1407132148742676 0.03403342515230179 432.0
"2100-01-01 00:07:12.500" 1.1414496898651123 0.033222049474716187 432.5
"2100-01-01 00:07:13.000" 1.1428471803665161 0.02859252505004406 433.0
"2100-01-01 00:07:13.500" 1.1473016738891602 0.010641798377037048 433.5
"2100-01-01 00:07:14.000" 1.164776086807251 0.08766483515501022 434.0
"2100-01-01 00:07:14.500" 1.2214245796203613 0.3204724192619324 434.5
"2100-01-01 00:07:15.000" 1.3280141353607178 0.7545753717422485 435.0
"2100-01-01 00:07:15.500" 1.4531590938568115 1.2923078536987305 435.5
"2100-01-01 00:07:16.000" 1.5619879961013794 1.78217351436615 436.0
"2100-01-01 00:07:16.500" 1.647774577140808 2.167865753173828 436.5
"2100-01-01 00:07:17.000" 1.7029013633728027 2.43674373626709 437.0
"2100-01-01 00:07:17.500" 1.7367184162139893 2.6267600059509277 437.5
"2100-01-01 00:07:18.000" 1.7548377513885498 2.758667469024658 438.0
"2100-01-01 00:07:18.500" 1.763430118560791 2.8618624210357666 438.5
"2100-01-01 00:07:19.000" 1.7499932050704956 2.9254443645477295 439.0
"2100-01-01 00:07:19.500" 1.7144229412078857 2.949716091156006 439.5
"2100-01-01 00:07:20.000" 1.6578803062438965 2.9200809001922607 440.0
"2100-01-01 00:07:20.500" 1.5981147289276123 2.857762575149536 440.5
"2100-01-01 00:07:21.000" 1.5456379652023315 2.7820420265197754 441.0
"2100-01-01 00:07:21.500" 1.5075851678848267 2.6964712142944336 441.5
"2100-01-01 00:07:22.000" 1.482734203338623 2.6140339374542236 442.0
"2100-01-01 00:07:22.500" 1.4694901704788208 2.529081106185913 442.5
"2100-01-01 00:07:23.000" 1.4721267223358154 2.4505345821380615 443.0
"2100-01-01 00:07:23.500" 1.4932475090026855 2.3951268196105957 443.5
"2100-01-01 00:07:24.000" 1.5264272689819336 2.360410690307617 444.0
"2100-01-01 00:07:24.500" 1.567686915397644 2.337095260620117 444.5
"2100-01-01 00:07:25.000" 1.6116375923156738 2.317735195159912 445.0
"2100-01-01 00:07:25.500" 1.659443736076355 2.310838460922241 445.5
"2100-01-01 00:07:26.000" 1.7141648530960083 2.3412582874298096 446.0
"2100-01-01 00:07:26.500" 1.760939121246338 2.3918728828430176 446.5
"2100-01-01 00:07:27.000" 1.7979190349578857 2.4597513675689697 447.0
"2100-01-01 00:07:27.500" 1.8322242498397827 2.547818660736084 447.5
"2100-01-01 00:07:28.000" 1.8690927028656006 2.6538658142089844 448.0
"2100-01-01 00:07:28.500" 1.9107924699783325 2.776200532913208 448.5
"2100-01-01 00:07:29.000" 1.9549015760421753 2.9124460220336914 449.0
"2100-01-01 00:07:29.500" 1.99873685836792 3.054070234298706 449.5
"2100-01-01 00:07:30.000" 2.0446112155914307 3.2014949321746826 450.0
"2100-01-01 00:07:30.500" 2.092639684677124 3.3569743633270264 450.5
"2100-01-01 00:07:31.000" 2.1404097080230713 3.5157384872436523 451.0
"2100-01-01 00:07:31.500" 2.1889281272888184 3.6742115020751953 451.5
"2100-01-01 00:07:32.000" 2.236511468887329 3.830533981323242 452.0
"2100-01-01 00:07:32.500" 2.280850887298584 3.9837706089019775 452.5
"2100-01-01 00:07:33.000" 2.327418088912964 4.150552272796631 453.0
"2100-01-01 00:07:33.500" 2.3677797317504883 4.308370590209961 453.5
"2100-01-01 00:07:34.000" 2.395118474960327 4.437253952026367 454.0
"2100-01-01 00:07:34.500" 2.412264347076416 4.539591312408447 454.5
"2100-01-01 00:07:35.000" 2.421325445175171 4.62780237197876 455.0
"2100-01-01 00:07:35.500" 2.420161247253418 4.710278511047363 455.5
"2100-01-01 00:07:36.000" 2.411829710006714 4.794973850250244 456.0
"2100-01-01 00:07:36.500" 2.3988733291625977 4.886190891265869 456.50000000000006
"2100-01-01 00:07:37.000" 2.377875566482544 4.972638130187988 457.00000000000006
"2100-01-01 00:07:37.500" 2.354513645172119 5.04081916809082 457.50000000000006
"2100-01-01 00:07:38.000" 2.330047607421875 5.093198776245117 458.00000000000006
"2100-01-01 00:07:38.500" 2.3045971393585205 5.1363630294799805 458.50000000000006
"2100-01-01 00:07:39.000" 2.2795965671539307 5.174338340759277 459.00000000000006
"2100-01-01 00:07:39.500" 2.2555501461029053 5.208408832550049 459.50000000000006
"2100-01-01 00:07:40.000" 2.2371625900268555 5.246804714202881 460.00000000000006
"2100-01-01 00:07:40.500" 2.223095178604126 5.290765762329102 460.50000000000006
"2100-01-01 00:07:41.000" 2.2053890228271484 5.325556755065918 461.00000000000006
"2100-01-01 00:07:41.500" 2.1867809295654297 5.349076271057129 461.50000000000006
"2100-01-01 00:07:42.000" 2.169435739517212 5.362567901611328 462.00000000000006
"2100-01-01 00:07:42.500" 2.152510166168213 5.3686370849609375 462.50000000000006
"2100-01-01 00:07:43.000" 2.135908603668213 5.369564533233643 463.00000000000006
"2100-01-01 00:07:43.500" 2.1190216541290283 5.368490219116211 463.50000000000006
"2100-01-01 00:07:44.000" 2.101759195327759 5.367669582366943 464.00000000000006
"2100-01-01 00:07:44.500" 2.084190845489502 5.3676066398620605 464.50000000000006
"2100-01-01 00:07:45.000" 2.0665948390960693 5.367055416107178 465.00000000000006
"2100-01-01 00:07:45.500" 2.050304651260376 5.3639302253723145 465.50000000000006
"2100-01-01 00:07:46.000" 2.035346508026123 5.356548309326172 466.00000000000006
"2100-01-01 00:07:46.500" 2.0211856365203857 5.34388542175293 466.50000000000006
"2100-01-01 00:07:47.000" 2.0066676139831543 5.327585220336914 467.00000000000006
"2100-01-01 00:07:47.500" 1.9921339750289917 5.3097944259643555 467.50000000000006
"2100-01-01 00:07:48.000" 1.978206753730774 5.2910380363464355 468.00000000000006
"2100-01-01 00:07:48.500" 1.9655508995056152 5.271079063415527 468.50000000000006
"2100-01-01 00:07:49.000" 1.9530545473098755 5.249039173126221 469.00000000000006
"2100-01-01 00:07:49.500" 1.9402966499328613 5.2258195877075195 469.50000000000006
"2100-01-01 00:07:50.000" 1.9267476797103882 5.201949119567871 470.00000000000006
"2100-01-01 00:07:50.500" 1.912354826927185 5.178170204162598 470.50000000000006
"2100-01-01 00:07:51.000" 1.8977769613265991 5.1550469398498535 471.00000000000006
"2100-01-01 00:07:51.500" 1.8835622072219849 5.132470607757568 471.50000000000006
"2100-01-01 00:07:52.000" 1.8698508739471436 5.109992504119873 472.00000000000006
"2100-01-01 00:07:52.500" 1.8565467596054077 5.087291717529297 472.50000000000006
"2100-01-01 00:07:53.000" 1.8434947729110718 5.064296245574951 473.00000000000006
"2100-01-01 00:07:53.500" 1.8304448127746582 5.041497707366943 473.50000000000006
"2100-01-01 00:07:54.000" 1.8172403573989868 5.019211292266846 474.00000000000006
"2100-01-01 00:07:54.500" 1.803850531578064 4.997293472290039 474.50000000000006
"2100-01-01 00:07:55.000" 1.790271282196045 4.975627422332764 475.00000000000006
"2100-01-01 00:07:55.500" 1.7765259742736816 4.954232692718506 475.50000000000006
"2100-01-01 00:07:56.000" 1.762671709060669 4.933269500732422 476.00000000000006
"2100-01-01 00:07:56.500" 1.7487940788269043 4.912973403930664 476.50000000000006
"2100-01-01 00:07:57.000" 1.734985113143921 4.893547058105469 477.00000000000006
"2100-01-01 00:07:57.500" 1.7213424444198608 4.875082015991211 477.50000000000006
"2100-01-01 00:07:58.000" 1.7079719305038452 4.8574934005737305 478.00000000000006
"2100-01-01 00:07:58.500" 1.6949615478515625 4.840734481811523 478.50000000000006
"2100-01-01 00:07:59.000" 1.682124376296997 4.825501918792725 479.00000000000006
"2100-01-01 00:07:59.500" 1.669482946395874 4.811417102813721 479.50000000000006
"2100-01-01 00:08:00.000" 1.6568012237548828 4.797890663146973 480.00000000000006
"2100-01-01 00:08:00.500" 1.6435872316360474 4.784621238708496 480.50000000000006
"2100-01-01 00:08:01.000" 1.6309157609939575 4.772535800933838 481.00000000000006
"2100-01-01 00:08:01.500" 1.6190364360809326 4.76137638092041 481.50000000000006
"2100-01-01 00:08:02.000" 1.6074135303497314 4.750859260559082 482.00000000000006
"2100-01-01 00:08:02.500" 1.5955030918121338 4.741006374359131 482.50000000000006
"2100-01-01 00:08:03.000" 1.5830790996551514 4.731951713562012 483.00000000000006
"2100-01-01 00:08:03.500" 1.5701687335968018 4.723731517791748 483.50000000000006
"2100-01-01 00:08:04.000" 1.5569032430648804 4.716216087341309 484.00000000000006
"2100-01-01 00:08:04.500" 1.5433939695358276 4.7092790603637695 484.50000000000006
"2100-01-01 00:08:05.000" 1.529527187347412 4.70291805267334 485.00000000000006
"2100-01-01 00:08:05.500" 1.5153205394744873 4.6970038414001465 485.50000000000006
"2100-01-01 00:08:06.000" 1.5010684728622437 4.691079139709473 486.00000000000006
"2100-01-01 00:08:06.500" 1.4871190786361694 4.684365749359131 486.50000000000006
"2100-01-01 00:08:07.000" 1.4735773801803589 4.676455020904541 487.00000000000006
"2100-01-01 00:08:07.500" 1.4599988460540771 4.667154312133789 487.50000000000006
"2100-01-01 00:08:08.000" 1.446541428565979 4.656505107879639 488.00000000000006
"2100-01-01 00:08:08.500" 1.433450698852539 4.644651889801025 488.50000000000006
"2100-01-01 00:08:09.000" 1.4207782745361328 4.631262302398682 489.00000000000006
"2100-01-01 00:08:09.500" 1.4081943035125732 4.615338325500488 489.50000000000006
"2100-01-01 00:08:10.000" 1.3955836296081543 4.597333908081055 490.00000000000006
"2100-01-01 00:08:10.500" 1.3830496072769165 4.577083587646484 490.50000000000006
"2100-01-01 00:08:11.000" 1.370651364326477 4.553473472595215 491.00000000000006
"2100-01-01 00:08:11.500" 1.360051155090332 4.5292134284973145 491.50000000000006
"2100-01-01 00:08:12.000" 1.3510258197784424 4.5047760009765625 492.00000000000006
"2100-01-01 00:08:12.500" 1.342612624168396 4.477125644683838 492.50000000000006
"2100-01-01 00:08:13.000" 1.3340579271316528 4.445592403411865 493.00000000000006
"2100-01-01 00:08:13.500" 1.3255771398544312 4.411967754364014 493.50000000000006
"2100-01-01 00:08:14.000" 1.3177175521850586 4.376434803009033 494.00000000000006
"2100-01-01 00:08:14.500" 1.3108237981796265 4.33853006362915 494.50000000000006
"2100-01-01 00:08:15.000" 1.304925799369812 4.298835277557373 495.00000000000006
"2100-01-01 00:08:15.500" 1.2999341487884521 4.257566452026367 495.50000000000006
"2100-01-01 00:08:16.000" 1.2956163883209229 4.214142322540283 496.00000000000006
"2100-01-01 00:08:16.500" 1.2926979064941406 4.173285484313965 496.50000000000006
"2100-01-01 00:08:17.000" 1.2979934215545654 4.131007671356201 497.00000000000006
"2100-01-01 00:08:17.500" 1.3031584024429321 4.090952396392822 497.50000000000006
"2100-01-01 00:08:18.000" 1.3013886213302612 4.043639659881592 498.00000000000006
"2100-01-01 00:08:18.500" 1.2921819686889648 3.9850218296051025 498.50000000000006
"2100-01-01 00:08:19.000" 1.2866376638412476 3.9307920932769775 499.00000000000006
"2100-01-01 00:08:19.500" 1.2928675413131714 3.8786721229553223 499.50000000000006
"2100-01-01 00:08:20.000" 1.3030736446380615 3.8251588344573975 500.00000000000006
"2100-01-01 00:08:20.500" 1.3122332096099854 3.7629730701446533 500.50000000000006
"2100-01-01 00:08:21.000" 1.318718671798706 3.6930787563323975 501.00000000000006
"2100-01-01 00:08:21.500" 1.3219149112701416 3.620441198348999 501.50000000000006
"2100-01-01 00:08:22.000" 1.3225868940353394 3.549715280532837 502.00000000000006
"2100-01-01 00:08:22.500" 1.3227908611297607 3.4827842712402344 502.50000000000006
"2100-01-01 00:08:23.000" 1.3218584060668945 3.421377658843994 503.00000000000006
"2100-01-01 00:08:23.500" 1.3200809955596924 3.3651225566864014 503.50000000000006
"2100-01-01 00:08:24.000" 1.3171929121017456 3.3132755756378174 504.00000000000006
"2100-01-01 00:08:24.500" 1.3129515647888184 3.2649221420288086 504.50000000000006
"2100-01-01 00:08:25.000" 1.3080374002456665 3.2186617851257324 505.00000000000006
"2100-01-01 00:08:25.500" 1.302702784538269 3.1721107959747314 505.50000000000006
"2100-01-01 00:08:26.000" 1.2968388795852661 3.123112678527832 506.00000000000006
"2100-01-01 00:08:26.500" 1.2918751239776611 3.0734708309173584 506.50000000000006
"2100-01-01 00:08:27.000" 1.288578987121582 3.0195603370666504 507.00000000000006
"2100-01-01 00:08:27.500" 1.2876530885696411 2.9629111289978027 507.50000000000006
"2100-01-01 00:08:28.000" 1.2883317470550537 2.90140700340271 508.00000000000006
"2100-01-01 00:08:28.500" 1.2902852296829224 2.8356549739837646 508.50000000000006
"2100-01-01 00:08:29.000" 1.2934659719467163 2.766510248184204 509.00000000000006
"2100-01-01 00:08:29.500" 1.2973254919052124 2.6921966075897217 509.50000000000006
"2100-01-01 00:08:30.000" 1.3014559745788574 2.615878105163574 510.00000000000006
"2100-01-01 00:08:30.500" 1.3053675889968872 2.5359702110290527 510.50000000000006
"2100-01-01 00:08:31.000" 1.3089736700057983 2.454580783843994 511.00000000000006
"2100-01-01 00:08:31.500" 1.3136910200119019 2.3784725666046143 511.50000000000006
"2100-01-01 00:08:32.000" 1.3179024457931519 2.3056185245513916 512.0
"2100-01-01 00:08:32.500" 1.3207050561904907 2.232501983642578 512.5
"2100-01-01 00:08:33.000" 1.3211209774017334 2.1604156494140625 513.0
"2100-01-01 00:08:33.500" 1.319695234298706 2.089299440383911 513.5
"2100-01-01 00:08:34.000" 1.316723346710205 2.01731538772583 514.0
"2100-01-01 00:08:34.500" 1.31222403049469 1.945839762687683 514.5
"2100-01-01 00:08:35.000" 1.3079086542129517 1.8776215314865112 515.0
"2100-01-01 00:08:35.500" 1.3052031993865967 1.8137106895446777 515.5
"2100-01-01 00:08:36.000" 1.3042491674423218 1.7539689540863037 516.0
"2100-01-01 00:08:36.500" 1.3045247793197632 1.6960785388946533 516.5
"2100-01-01 00:08:37.000" 1.3055075407028198 1.6388474702835083 517.0
"2100-01-01 00:08:37.500" 1.3071043491363525 1.5819000005722046 517.5
"2100-01-01 00:08:38.000" 1.3094815015792847 1.525161623954773 518.0
"2100-01-01 00:08:38.500" 1.3128113746643066 1.4690171480178833 518.5
"2100-01-01 00:08:39.000" 1.3171874284744263 1.414013385772705 519.0
"2100-01-01 00:08:39.500" 1.3226326704025269 1.3606312274932861 519.5
"2100-01-01 00:08:40.000" 1.3290174007415771 1.3091472387313843 520.0
"2100-01-01 00:08:40.500" 1.3359085321426392 1.2600393295288086 520.5
"2100-01-01 00:08:41.000" 1.3425946235656738 1.2134625911712646 521.0
"2100-01-01 00:08:41.500" 1.348600149154663 1.1686984300613403 521.5
"2100-01-01 00:08:42.000" 1.3536607027053833 1.1248421669006348 522.0
"2100-01-01 00:08:42.500" 1.3581039905548096 1.0807760953903198 522.5
"2100-01-01 00:08:43.000" 1.3614453077316284 1.0350747108459473 523.0
"2100-01-01 00:08:43.500" 1.3633785247802734 0.987079918384552 523.5
"2100-01-01 00:08:44.000" 1.3645066022872925 0.937456488609314 524.0
"2100-01-01 00:08:44.500" 1.3656026124954224 0.8875856995582581 524.5
"2100-01-01 00:08:45.000" 1.3673280477523804 0.8399770259857178 525.0
"2100-01-01 00:08:45.500" 1.3698452711105347 0.7950519323348999 525.5
"2100-01-01 00:08:46.000" 1.3725098371505737 0.753321647644043 526.0
"2100-01-01 00:08:46.500" 1.3752474784851074 0.7139703035354614 526.5
"2100-01-01 00:08:47.000" 1.3780306577682495 0.6766690015792847 527.0
"2100-01-01 00:08:47.500" 1.3807293176651 0.6419963240623474 527.5
"2100-01-01 00:08:48.000" 1.383983850479126 0.6092773079872131 528.0
"2100-01-01 00:08:48.500" 1.3877123594284058 0.5773881077766418 528.5
"2100-01-01 00:08:49.000" 1.3911588191986084 0.5440429449081421 529.0
"2100-01-01 00:08:49.500" 1.3945084810256958 0.5081061720848083 529.5
"2100-01-01 00:08:50.000" 1.396554708480835 0.4688601493835449 530.0
"2100-01-01 00:08:50.500" 1.3976777791976929 0.4284256398677826 530.5
"2100-01-01 00:08:51.000" 1.3985437154769897 0.38964390754699707 531.0
"2100-01-01 00:08:51.500" 1.398106575012207 0.3537055253982544 531.5
"2100-01-01 00:08:52.000" 1.3950066566467285 0.32130569219589233 532.0
"2100-01-01 00:08:52.500" 1.389814853668213 0.29711079597473145 532.5
"2100-01-01 00:08:53.000" 1.3846101760864258 0.2861734628677368 533.0
"2100-01-01 00:08:53.500" 1.3805676698684692 0.28879374265670776 533.5
"2100-01-01 00:08:54.000" 1.3790963888168335 0.3011454641819 534.0
"2100-01-01 00:08:54.500" 1.3794207572937012 0.3202994763851166 534.5
"2100-01-01 00:08:55.000" 1.3818469047546387 0.34265992045402527 535.0
"2100-01-01 00:08:55.500" 1.3857204914093018 0.3649500608444214 535.5
"2100-01-01 00:08:56.000" 1.3907214403152466 0.3855228126049042 536.0
"2100-01-01 00:08:56.500" 1.396824598312378 0.4035738706588745 536.5
"2100-01-01 00:08:57.000" 1.4040597677230835 0.4187573492527008 537.0
"2100-01-01 00:08:57.500" 1.412373661994934 0.43083512783050537 537.5
"2100-01-01 00:08:58.000" 1.4216768741607666 0.43971478939056396 538.0
"2100-01-01 00:08:58.500" 1.4316731691360474 0.4462832510471344 538.5
"2100-01-01 00:08:59.000" 1.4424844980239868 0.4517301321029663 539.0
"2100-01-01 00:08:59.500" 1.4539446830749512 0.45669659972190857 539.5
"2100-01-01 00:09:00.000" 1.465832233428955 0.46119120717048645 540.0
"2100-01-01 00:09:00.500" 1.4781984090805054 0.4648410975933075 540.5
"2100-01-01 00:09:01.000" 1.4914464950561523 0.4678787291049957 541.0
"2100-01-01 00:09:01.500" 1.5052692890167236 0.4703294336795807 541.5
"2100-01-01 00:09:02.000" 1.5198485851287842 0.4722200334072113 542.0
"2100-01-01 00:09:02.500" 1.5348361730575562 0.4739591181278229 542.5
"2100-01-01 00:09:03.000" 1.5498111248016357 0.47599664330482483 543.0
"2100-01-01 00:09:03.500" 1.5643831491470337 0.47858551144599915 543.5
"2100-01-01 00:09:04.000" 1.5782312154769897 0.48178163170814514 544.0
"2100-01-01 00:09:04.500" 1.5912498235702515 0.4856634736061096 544.5
"2100-01-01 00:09:05.000" 1.6034820079803467 0.49051275849342346 545.0
"2100-01-01 00:09:05.500" 1.6151010990142822 0.49615898728370667 545.5
"2100-01-01 00:09:06.000" 1.6264928579330444 0.5011391639709473 546.0
"2100-01-01 00:09:06.500" 1.6377286911010742 0.5054706335067749 546.5
"2100-01-01 00:09:07.000" 1.6489496231079102 0.5093387961387634 547.0
"2100-01-01 00:09:07.500" 1.6602946519851685 0.5127114057540894 547.5
"2100-01-01 00:09:08.000" 1.671815037727356 0.5155553817749023 548.0
"2100-01-01 00:09:08.500" 1.6834737062454224 0.5179848074913025 548.5
"2100-01-01 00:09:09.000" 1.6952654123306274 0.5200596451759338 549.0
"2100-01-01 00:09:09.500" 1.7070906162261963 0.5215738415718079 549.5
"2100-01-01 00:09:10.000" 1.7189570665359497 0.5220693349838257 550.0
"2100-01-01 00:09:10.500" 1.7311404943466187 0.5213850140571594 550.5
"2100-01-01 00:09:11.000" 1.7434492111206055 0.5194141268730164 551.0
"2100-01-01 00:09:11.500" 1.7553136348724365 0.5162981152534485 551.5
"2100-01-01 00:09:12.000" 1.766334056854248 0.5123654007911682 552.0
"2100-01-01 00:09:12.500" 1.7764109373092651 0.5078525543212891 552.5
"2100-01-01 00:09:13.000" 1.7854715585708618 0.5028930902481079 553.0
"2100-01-01 00:09:13.500" 1.7935720682144165 0.4973001778125763 553.5
"2100-01-01 00:09:14.000" 1.8008923530578613 0.49081751704216003 554.0
"2100-01-01 00:09:14.500" 1.8075889348983765 0.4838979244232178 554.5
"2100-01-01 00:09:15.000" 1.8137297630310059 0.4768676161766052 555.0
"2100-01-01 00:09:15.500" 1.8194255828857422 0.46992331743240356 555.5
"2100-01-01 00:09:16.000" 1.8249015808105469 0.4631688594818115 556.0
"2100-01-01 00:09:16.500" 1.8300666809082031 0.4565916955471039 556.5
"2100-01-01 00:09:17.000" 1.834779977798462 0.45063352584838867 557.0
"2100-01-01 00:09:17.500" 1.8394091129302979 0.44473379850387573 557.5
"2100-01-01 00:09:18.000" 1.8439751863479614 0.43856751918792725 558.0
"2100-01-01 00:09:18.500" 1.8485419750213623 0.4320458173751831 558.5
"2100-01-01 00:09:19.000" 1.8533052206039429 0.4251328706741333 559.0
"2100-01-01 00:09:19.500" 1.8583687543869019 0.41780298948287964 559.5
"2100-01-01 00:09:20.000" 1.8637899160385132 0.4100438952445984 560.0
"2100-01-01 00:09:20.500" 1.8696022033691406 0.4018515646457672 560.5
"2100-01-01 00:09:21.000" 1.8758959770202637 0.3931983411312103 561.0
"2100-01-01 00:09:21.500" 1.8826537132263184 0.3840279281139374 561.5
"2100-01-01 00:09:22.000" 1.8897743225097656 0.374376118183136 562.0
"2100-01-01 00:09:22.500" 1.8971742391586304 0.36435994505882263 562.5
"2100-01-01 00:09:23.000" 1.9047818183898926 0.35413262248039246 563.0
"2100-01-01 00:09:23.500" 1.9125374555587769 0.3438577950000763 563.5
"2100-01-01 00:09:24.000" 1.9203977584838867 0.3336959183216095 564.0
"2100-01-01 00:09:24.500" 1.9283130168914795 0.3237971067428589 564.5
"2100-01-01 00:09:25.000" 1.9361993074417114 0.3142912983894348 565.0
"2100-01-01 00:09:25.500" 1.9439326524734497 0.3052716851234436 565.5
"2100-01-01 00:09:26.000" 1.9513697624206543 0.29680711030960083 566.0
"2100-01-01 00:09:26.500" 1.9584001302719116 0.2889682948589325 566.5
"2100-01-01 00:09:27.000" 1.9649255275726318 0.2817579209804535 567.0
"2100-01-01 00:09:27.500" 1.9708958864212036 0.2751086950302124 567.5
"2100-01-01 00:09:28.000" 1.9763425588607788 0.2688972055912018 568.0
"2100-01-01 00:09:28.500" 1.9812966585159302 0.26298627257347107 568.5
"2100-01-01 00:09:29.000" 1.9857409000396729 0.25726914405822754 569.0
"2100-01-01 00:09:29.500" 1.9896644353866577 0.25163936614990234 569.5
"2100-01-01 00:09:30.000" 1.9930686950683594 0.2459789365530014 570.0
"2100-01-01 00:09:30.500" 1.9959675073623657 0.2401694804430008 570.5
"2100-01-01 00:09:31.000" 1.9983820915222168 0.23410554230213165 571.0
"2100-01-01 00:09:31.500" 2.000347852706909 0.22772035002708435 571.5
"2100-01-01 00:09:32.000" 2.0019452571868896 0.22116513550281525 572.0
"2100-01-01 00:09:32.500" 2.003293752670288 0.21470417082309723 572.5
"2100-01-01 00:09:33.000" 2.0043890476226807 0.20817503333091736 573.0
"2100-01-01 00:09:33.500" 2.005207061767578 0.20142099261283875 573.5
"2100-01-01 00:09:34.000" 2.0057132244110107 0.19436395168304443 574.0
"2100-01-01 00:09:34.500" 2.0058910846710205 0.18695810437202454 574.5
"2100-01-01 00:09:35.000" 2.0057485103607178 0.17916999757289886 575.0
"2100-01-01 00:09:35.500" 2.005296468734741 0.17098818719387054 575.5
"2100-01-01 00:09:36.000" 2.0045461654663086 0.1624535173177719 576.0
"2100-01-01 00:09:36.500" 2.0035147666931152 0.1536010056734085 576.5
